Name,Team,POS,ADP,IP,mW,mERA,mWHIP,mSO,mSVHLD,PTS,aPOS,Dollars,PlayerId
"Devin Smeltzer","MIA","SP",999,15.2,-2.74549966406332,-2.912681961243494,-2.716039053228394,-2.67074349361065,-1.4253234433751,-12.470287615520949,6.227606354274376,-5.869708288273601,"19487"
"Javier Assad","CHC","SP",715.52001953125,23.2,-2.74549966406332,-2.2505041287290712,-3.791414853477147,-2.29175172710332,-1.4253234433751,-12.504493816747951,6.227606354274376,-5.903914489500604,"21741"
"Roansy Contreras","PIT","SP",299.7300109863281,56,-0.125697571698569,-4.862662029863175,-5.998486441298272,-0.245196187963749,-1.4253234433751,-12.65736567419886,6.227606354274376,-6.056786346951512,"22810"
"Kyle Wright","ATL","SP",153.72999572753906,18.2,-2.74549966406332,-2.509508031550861,-4.1897072128784005,-1.91275996059599,-1.4253234433751,-12.782798312463669,6.227606354274376,-6.182218985216319,"19665"
"Nick Pivetta","BOS","SP",410.3299865722656,51,-0.125697571698569,-6.3605232318552645,-5.785120270489452,0.815980758256769,-1.4253234433751,-12.880683759161611,6.227606354274376,-6.280104431914263,"15454"
"Marco Gonzales","SEA","SP",513.030029296875,50,0.747569792423015,-5.256057199860677,-6.109442154453733,-0.851583014375473,-1.4253234433751,-12.894836019641962,6.227606354274376,-6.2942566923946135,"15467"
"Johan Oviedo","PIT","SP/RP",637.5700073242188,65,-0.125697571698569,-4.0660930583385415,-8.278686992405383,0.9675774648597,-1.4253234433751,-12.928223600957889,6.227606354274376,-6.327644273710539,"22487"
"Jhony Brito","NYY","SP",999,40.1,-0.125697571698569,-4.934721217737951,-5.344448854210546,-1.15477642758134,-1.4253234433751,-12.984967514603497,6.227606354274376,-6.384388187356148,"25386"
"Carlos Carrasco","NYM","SP",289.7300109863281,36.1,-0.998964935820153,-5.059333853384029,-3.8892730041223325,-1.68536490069159,-1.4253234433751,-13.058260137393205,6.227606354274376,-6.457680810145855,"6632"
"Dylan Dodd","ATL","SP",999,20.1,-0.998964935820153,-3.49302197435351,-4.490983552380359,-2.67074349361065,-1.4253234433751,-13.079037399539764,6.227606354274376,-6.4784580722924145,"29928"
"Ryan Weathers","SDP","SP",747.9600219726562,35.1,-1.87223229994174,-3.5419153883326744,-5.131082683401726,-1.68536490069159,-1.13135048327085,-13.36194575563858,6.227606354274376,-6.761366428391231,"23796"
"Kenta Maeda","MIN","SP",318.54998779296875,16,-2.74549966406332,-4.456978654096892,-2.762410749302517,-2.36755008040478,-1.4253234433751,-13.75776259124261,6.227606354274376,-7.15718326399526,"18498"
"Jack Flaherty","STL","SP",227.3000030517578,63.1,-0.125697571698569,-4.7343891040939585,-8.894899066813435,1.42236758466849,-1.4253234433751,-13.757941601312568,6.227606354274376,-7.1573622740652185,"17479"
"Tylor Megill","NYM","SP/RP",402.3699951171875,59.1,1.6208371565446,-4.033096873626505,-10.192186602670558,0.209593931845044,-1.4253234433751,-13.820175831282516,6.227606354274376,-7.219596504035167,"21318"
"Sean Manaea","SFG","SP",286.30999755859375,41.1,-0.998964935820153,-6.03918724973254,-5.937614765561378,0.512787345050906,-1.4253234433751,-13.888303049438258,6.227606354274376,-7.2877237221909095,"15873"
"Michael Grove","LAD","SP",652.9600219726562,21,-2.74549966406332,-5.023879617388634,-2.975776920111339,-1.83696160729452,-1.4253234433751,-14.007441252232912,6.227606354274376,-7.406861924985564,"23221"
"Bailey Falter","PHI","SP",414.6199951171875,40.1,-2.74549966406332,-4.108816351624418,-4.7327903240004705,-1.30637313418427,-1.4253234433751,-14.318802917247572,6.227606354274376,-7.718223590000222,"20070"
"Nick Lodolo","CIN","SP",131.92999267578125,34.1,-0.998964935820153,-5.328116387735451,-7.29038015799623,0.133795578543579,-1.4253234433751,-14.908989346383349,6.227606354274376,-8.308410019136002,"26378"
"Connor Seabold","COL","SP",999,41.2,-1.87223229994174,-4.786890516247468,-5.905181834851067,-1.0031797209784,-1.4253234433751,-14.992807815393771,6.227606354274376,-8.392228488146422,"19695"
"Corey Kluber","BOS","SP",391.79998779296875,44.2,-0.125697571698569,-6.861431313060935,-6.1555332433783745,-0.699986307772542,-1.4253234433751,-15.267971879285517,6.227606354274376,-8.667392552038168,"2429"
"Jake Irvin","WSN","SP",999,31,-1.87223229994174,-4.505871811745057,-5.849143382569279,-1.68536490069159,-1.4253234433751,-15.337935838322764,6.227606354274376,-8.737356511075415,"21504"
"Adam Wainwright","STL","SP",394.3299865722656,31.2,-0.998964935820153,-4.478993455777514,-6.7017665536535755,-1.98855831389746,-1.4253234433751,-15.593606702523793,6.227606354274376,-8.993027375276446,"2233"
"Ryan Feltner","COL","SP",750.530029296875,35.1,-0.998964935820153,-4.7807726875029735,-7.577716804242025,-0.927381367676938,-1.4253234433751,-15.710159238617184,6.227606354274376,-9.109579911369835,"21446"
"Reid Detmers","LAA","SP",178.8699951171875,50.2,-2.74549966406332,-5.229178843893135,-7.573723855748101,1.11917417146263,-1.4253234433751,-15.85455163561702,6.227606354274376,-9.253972308369672,"27468"
"Patrick Corbin","WSN","SP",647.2999877929688,67.2,0.747569792423015,-6.2481472790221755,-8.788496897855957,-0.245196187963749,-1.4253234433751,-15.959594015793963,6.227606354274376,-9.359014688546615,"9323"
"Jameson Taillon","CHC","SP",244.0800018310547,37,-1.87223229994174,-7.00314367314492,-5.126529139203744,-0.775784661074008,-1.4253234433751,-16.203013216739503,6.227606354274376,-9.602433889492156,"11674"
"Zach Plesac","CLE","SP",538.8900146484375,21.1,-1.87223229994174,-4.597488006348098,-6.001637259046304,-2.36755008040478,-1.4253234433751,-16.26423108911602,6.227606354274376,-9.663651761868671,"19979"
"Brad Keller","KCR","SP/RP",643.9199829101562,43.1,-0.125697571698569,-2.879737683983752,-10.793897769523488,-1.07897807427987,-1.4253234433751,-16.303634542860774,6.227606354274376,-9.703055215613428,"15734"
"Brandon Pfaadt","ARI","SP",999,23.2,-2.74549966406332,-5.967076026239971,-4.403073383687221,-2.06435666719892,-1.4253234433751,-16.605329184564532,6.227606354274376,-10.004749857317183,"27782"
"Spencer Turnbull","DET","SP",421.6099853515625,31,-1.87223229994174,-6.157681543972123,-5.849143382569279,-1.60956654739013,-1.4253234433751,-16.91394721724836,6.227606354274376,-10.313367890001015,"16207"
"Cal Quantrill","CLE","SP",330.9100036621094,59.1,-0.998964935820153,-7.336716338080636,-6.5222354214101115,-0.851583014375473,-1.4253234433751,-17.13482315306147,6.227606354274376,-10.534243825814121,"19312"
"Ross Stripling","SFG","SP/RP",299.4700012207031,32.1,-2.74549966406332,-6.422803788200406,-5.186560539979455,-1.4579698407872,-1.4253234433751,-17.238157276405474,6.227606354274376,-10.637577949158125,"13273"
"Luis Medina","OAK","SP",999,29.2,-2.74549966406332,-7.225490588469535,-5.209605465846875,-1.4579698407872,-1.4253234433751,-18.06388900254202,6.227606354274376,-11.463309675294674,"21649"
"Noah Syndergaard","LAD","SP",298.45001220703125,52.1,-1.87223229994174,-8.690407641367383,-5.428366693004666,-0.775784661074008,-1.4253234433751,-18.192114738762886,6.227606354274376,-11.591535411515538,"11762"
"Ryne Nelson","ARI","SP",448.3299865722656,61.2,-0.998964935820153,-7.054494369414443,-8.287792843611538,-0.624187954471076,-1.4253234433751,-18.390763546692305,6.227606354274376,-11.790184219444958,"26253"
"Brady Singer","KCR","SP",182.0800018310547,60,0.747569792423015,-9.693478590898296,-8.982808616911672,0.815980758256769,-1.4253234433751,-18.53806010050528,6.227606354274376,-11.937480773257935,"25377"
"Adam Oller","OAK","SP/RP",999,19.2,-1.87223229994174,-6.504641094942815,-6.31201944975442,-2.44334843370625,-1.4253234433751,-18.557564721720315,6.227606354274376,-11.956985394472966,"20132"
"Drew Rucinski","OAK","SP",624.780029296875,18,-2.74549966406332,-5.0141009858590015,-6.701205957949517,-2.97393690681651,-1.4253234433751,-18.86006695806345,6.227606354274376,-12.259487630816098,"12499"
"Tyler Anderson","LAA","SP",274.8800048828125,57.2,-0.125697571698569,-7.179107005060522,-9.585080379468659,-0.548389601169611,-1.4253234433751,-18.863598000772456,6.227606354274376,-12.26301867352511,"12880"
"Lance Lynn","CHW","SP",129.80999755859375,67.1,0.747569792423015,-11.217015397356144,-9.43258712158654,2.33194782428608,-1.4253234433751,-18.995408345608688,6.227606354274376,-12.394829018361339,"2520"
"Jose Urena","WSN","SP",750.1500244140625,18.1,-2.74549966406332,-5.826566673988764,-6.668773645834108,-2.74654184691211,-1.4253234433751,-19.412705274173398,6.227606354274376,-12.81212594692605,"11589"
"Madison Bumgarner",,"SP",642.6900024414062,16.2,-2.74549966406332,-5.668957597299649,-6.9791558365422235,-2.67074349361065,-1.4253234433751,-19.489680034890934,6.227606354274376,-12.889100707643586,"5524"
"Chad Kuhl","WSN","SP",745.739990234375,31.2,-2.74549966406332,-6.9567080541181125,-7.313425083863651,-1.53376819408866,-1.13135048327085,-19.68075147940459,6.227606354274376,-13.080172152157244,"14975"
"Chris Flexen","SEA","SP/RP",624.1199951171875,35.1,-2.74549966406332,-6.845534852786807,-7.577716804242025,-1.38217148748573,-1.4253234433751,-19.976246251952976,6.227606354274376,-13.37566692470563,"13896"
"Steven Matz","STL","SP/RP",318.55999755859375,55.1,-2.74549966406332,-6.222471674556415,-10.266157078107533,0.361190638447975,-1.4253234433751,-20.298261221654386,6.227606354274376,-13.697681894407037,"13361"
"Grayson Rodriguez","BAL","SP",999,45.1,-0.998964935820153,-9.218194078540593,-9.533595471384853,0.815980758256769,-1.4253234433751,-20.360097170863927,6.227606354274376,-13.75951784361658,"24492"
"David Peterson","NYM","SP/RP",340.82000732421875,39,-1.87223229994174,-9.212075737134098,-8.147836552535633,-0.0178011280593522,-1.4253234433751,-20.675269161045915,6.227606354274376,-14.074689833798566,"20302"
"Jose Suarez","LAA","SP",374.07000732421875,24.1,-1.87223229994174,-7.497933669275096,-8.086964258203833,-1.83696160729452,-1.4253234433751,-20.71941527809029,6.227606354274376,-14.11883595084294,"19911"
"Jordan Lyles","KCR","SP",586.02001953125,66.2,-2.74549966406332,-12.163872608992614,-5.442867600559789,0.588585698352372,-1.4253234433751,-21.188977618638443,6.227606354274376,-14.588398291391096,"7593"
"James Kaprielian","OAK","SP",581.1799926757812,43.2,-1.87223229994174,-8.647632312463713,-9.538147778393027,-0.472591247868145,-1.4253234433751,-21.955927082041715,6.227606354274376,-15.35534775479437,"18331"
"Austin Gomber","COL","SP/RP",731.8900146484375,56.2,0.747569792423015,-10.617117736690366,-10.215231528537975,-0.548389601169611,-1.4253234433751,-22.058492517350032,6.227606354274376,-15.457913190102685,"16561"
"Graham Ashcraft","CIN","SP",434.0799865722656,62.1,-0.125697571698569,-10.6501144340644,-10.442538011197865,0.28539228514651,-1.4253234433751,-22.358281175189422,6.227606354274376,-15.757701847942071,"27552"
"Luis Cessa","COL","SP/RP",722,26,-1.87223229994174,-7.242590312907445,-9.305728393020908,-2.59494514030918,-1.4253234433751,-22.440819589554362,6.227606354274376,-15.840240262307015,"13345"
"Joey Wentz","DET","SP",624.3400268554688,51.2,-1.87223229994174,-10.876121639512153,-11.225182418149307,-0.0935994813608177,-1.4253234433751,-25.49245928233911,6.227606354274376,-18.89187995509176,"19962"
"Alek Manoah","TOR","SP",67.52999877929688,58,-1.87223229994174,-9.136356259136184,-14.83054989162587,0.209593931845044,-1.4253234433751,-27.054867962233835,6.227606354274376,-20.45428863498649,"26410"
"Ken Waldichuk","OAK","SP",398.92999267578125,52.1,-1.87223229994174,-10.342217373594448,-14.603244646155785,0.28539228514651,-1.4253234433751,-27.95762547792055,6.227606354274376,-21.357046150673206,"27681"
"Kyle Muller","OAK","SP",502.07000732421875,47,-1.87223229994174,-11.027612631125773,-12.893163843342283,-0.927381367676938,-1.4253234433751,-28.14571358546182,6.227606354274376,-21.54513425821447,"20167"
