"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Edward Cabrera","MIA","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21690"
"Jose Marte","LAA","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21761"
"Braxton Garrett","MIA","11","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21844"
"Mason Thompson","WSN","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21850"
"Gregory Santos","SFG","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21894"
"Max Castillo","TOR","9","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21956"
"Camilo Doval","SFG","44","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21992"
"Luis Frias","ARI","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","21997"
"Angel Rondon","STL","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22036"
"John King","TEX","29","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22051"
"Aaron Fletcher","PIT","9","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22052"
"Kyle Tyler","SDP","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22092"
"Max Kranick","PIT","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22175"
"Hunter Greene","CIN","20","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22182"
"MacKenzie Gore","SDP","16","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22201"
"Jon Heasley","KCR","12","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22224"
"Logan Gilbert","SEA","22","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22250"
"Shane Baz","TBR","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22264"
"Tarik Skubal","DET","21","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22267"
"Dylan Coleman","KCR","44","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22276"
"Trevor Rogers","MIA","19","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22286"
"Matthew Liberatore","STL","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22294"
"Joe Barlow","TEX","30","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22296"
"Angel De Jesus","DET","6","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22323"
"A.J. Alexy","TEX","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22343"
"Colin Holderman","- - -","16","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22361"
"Josh Winckowski","BOS","9","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22387"
"Logan Gillaspie","BAL","11","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22461"
"Johan Oviedo","STL","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22487"
"Carlos Hernandez","KCR","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22713"
"Angel Zerpa","KCR","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22717"
"Roansy Contreras","PIT","12","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22810"
"Luis Patino","TBR","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22815"
"Francisco Morales","PHI","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22913"
"Joan Adon","WSN","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","22925"
"Michael Grove","LAD","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23221"
"Spencer Howard","TEX","9","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23252"
"Packy Naughton","STL","19","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23292"
"Janson Junk","LAA","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23301"
"Collin Snider","KCR","27","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23307"
"Damon Jones","PHI","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23310"
"Beau Sulser","- - -","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23420"
"Jared Solomon","CIN","9","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23425"
"JP Sears","NYY","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23429"
"Brandon Hughes","CHC","27","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23460"
"Tommy Romero","TBR","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23465"
"Ron Marinaccio","NYY","22","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23488"
"Nicklaus Snyder","TEX","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23493"
"Aaron Ashby","MIL","20","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23550"
"Luis Garcia","HOU","19","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23735"
"Justin Bruihl","LAD","18","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23779"
"Ryan Weathers","SDP","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23796"
"Ray Kerr","SDP","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23809"
"Brayan Bello","BOS","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","23920"
"Josiah Gray","WSN","19","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24580"
"Kyle Bradish","BAL","12","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24586"
"Josh Winder","MIN","10","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24606"
"Ethan Roberts","CHC","9","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24930"
"Andrew Wantz","LAA","23","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24933"
"Austin Warren","LAA","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24937"
"Evan Lee","WSN","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","24988"
"Alex Vesia","LAD","41","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25007"
"William Woods","ATL","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25075"
"Cam Alldred","PIT","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25078"
"Garrett Hill","DET","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25097"
"Penn Murfee","SEA","42","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25174"
"Brady Singer","KCR","17","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25377"
"Sammy Long","SFG","28","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25379"
"Drew Rasmussen","TBR","18","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25385"
"George Kirby","SEA","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25436"
"Matt Brash","SEA","13","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25756"
"Yennier Cano","MIN","10","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25911"
"Zack Thompson","STL","12","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","25918"
"Beau Brieske","DET","15","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26079"
"Andre Pallante","STL","28","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26108"
"Caleb Kilian","CHC","3","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26213"
"Ryan Pepiot","LAD","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26221"
"Tyler Holton","ARI","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26231"
"Tommy Henry","ARI","1","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26285"
"Ethan Small","MIL","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26364"
"Nick Lodolo","CIN","8","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26378"
"Alek Manoah","TOR","20","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","26410"
"Reid Detmers","LAA","16","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27468"
"Max Meyer","MIA","2","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27474"
"Spencer Strider","ATL","23","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27498"
"Hirokazu Sawamura","BOS","41","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27515"
"Jared Koenig","OAK","5","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27517"
"Graham Ashcraft","CIN","13","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27552"
"Bryce Elder","ATL","4","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","27779"
"Chase Silseth","LAA","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","0.0","0.0","30074"
"Dillon Thomas","LAA","8","14","0","1","0","0","14.3%","42.9%",".000",".200",".091",".286",".091",".213",".217","33","0.0","-1.1","0.6","0.0","12719"
"Jonah Bride","OAK","18","65","0","4","1","1","6.2%","13.8%",".016",".250",".213",".262",".230",".225",".274","46","-0.1","-4.1","2.0","0.0","24703"
"Pablo Reyes","MIL","4","15","0","1","0","0","6.7%","13.3%",".000",".333",".286",".333",".286",".282",".161","78","0.1","-0.3","-0.2","0.0","16357"
"Matt Duffy","LAA","45","143","0","7","5","0","6.3%","21.0%",".030",".337",".261",".308",".291",".270",".285","73","-0.1","-4.4","-0.2","0.0","13836"
"Mickey McDonald","OAK","4","6","0","0","0","0","33.3%","50.0%",".000",".000",".000",".333",".000",".230",".299","49","0.0","-0.4","0.1","0.0","20533"
"Joe Perez","HOU","1","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.2","0.1","0.0","22254"
"David Robertson","- - -","37","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.3","0.1","0.0","8241"
"J.P. Feyereisen","TBR","22","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","-0.1","0.0","16610"
"Luke Weaver","- - -","14","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","-0.1","0.0","16918"
"Sean Newcomb","- - -","7","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","-0.1","0.0","16943"
"Mauricio Llovera","SFG","17","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","-0.1","0.0","20080"
"Kyle Nelson","ARI","38","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","-0.1","0.0","20515"
"Robert Suarez","SDP","22","0","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000","","","0.0","0.0","-0.1","0.0","30115"
"Jose Alvarado","PHI","38","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.3","0.1","0.0","17780"
"Garrett Hampson","COL","56","156","2","24","12","6","9.0%","25.6%",".123",".313",".232",".307",".355",".294",".267","74","0.9","-3.7","-1.7","0.0","19262"
"Emmanuel Rivera","- - -","64","215","6","24","22","0","5.1%","22.3%",".158",".277",".233",".279",".391",".292",".315","87","-0.9","-4.1","-2.9","0.0","19890"
"Martin Maldonado","HOU","79","268","10","26","30","0","6.3%","31.7%",".165",".215",".173",".238",".337",".254",".254","65","-2.8","-13.5","4.9","0.0","6887"
"Adam Haseley","CHW","11","23","0","3","2","0","8.7%","26.1%",".000",".357",".250",".318",".250",".264",".259","70","0.2","-0.6","-0.2","0.0","19878"
"Raimel Tapia","TOR","84","285","5","31","36","5","3.2%","18.2%",".122",".327",".278",".300",".400",".304",".300","94","0.6","-1.4","-7.7","0.0","14350"
"Mitch Haniger","SEA","9","36","3","3","7","0","2.8%","25.0%",".286",".174",".200",".222",".486",".300",".378","99","-0.4","-0.4","-0.8","0.0","14274"
"Simon Muzziotti","PHI","9","9","0","0","0","0","0.0%","22.2%",".000",".200",".143",".250",".143",".201",".235","23","-0.1","-0.9","0.5","0.0","19553"
"Mark Mathias","MIL","6","17","1","2","4","1","0.0%","23.5%",".188",".083",".125",".118",".313",".174",".282","4","0.3","-1.6","0.9","0.0","18032"
"Josh Palacios","WSN","2","7","0","1","0","0","0.0%","42.9%",".000",".500",".286",".286",".286",".253",".016","58","0.0","-0.4","-0.1","0.0","19818"
"Conner Capel","STL","9","19","1","1","2","0","5.3%","10.5%",".176",".133",".176",".211",".353",".238",".302","54","0.1","-0.9","0.1","0.0","19983"
"Rene Pinto","TBR","22","71","2","3","9","0","2.8%","43.7%",".103",".343",".206",".239",".309",".242",".206","59","-0.5","-3.7","1.3","0.0","19859"
"Andrew Velazquez","LAA","91","262","5","25","22","12","4.2%","32.8%",".087",".248",".178",".221",".266",".217",".244","35","2.8","-16.3","7.9","0.0","14196"
"Taylor Jones","HOU","1","1","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".093","-100","0.0","-0.2","0.0","0.0","19533"
"Alex Jackson","MIL","5","12","0","0","0","0","0.0%","58.3%",".000",".600",".250",".250",".250",".221",".173","37","0.1","-0.8","0.2","0.0","17276"
"Yusniel Diaz","BAL","1","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.2","0.0","0.0","18905"
"Ka'ai Tom","SFG","1","1","0","0","0","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".036","-100","0.0","-0.2","0.0","0.0","18136"
"Reiver Sanmartin","CIN","23","2","0","0","0","0","0.0%","50.0%",".000",".000",".000",".000",".000",".000",".050","-100","0.0","-0.5","0.2","0.0","19754"
"Jack Larsen","SEA","1","1","0","0","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","0.0","-0.2","0.0","0.0","20510"
"Nick Senzel","CIN","75","280","3","35","18","5","6.1%","19.3%",".072",".304",".248",".305",".320",".281",".297","73","-0.3","-9.0","-0.8","0.0","19293"
"Joey Meneses","WSN","2","8","1","1","1","0","0.0%","25.0%",".375",".000",".125",".125",".500",".258",".416","62","0.0","-0.4","-0.2","0.0","14366"
"Jason Krizan","SFG","3","10","0","0","0","0","20.0%","30.0%",".000",".200",".125",".300",".125",".226",".251","45","0.2","-0.5","-0.2","0.0","12394"
"Harold Castro","DET","73","259","4","23","22","0","4.2%","19.3%",".119",".340",".284",".315",".403",".313",".336","103","-1.6","-0.6","-7.9","0.0","14691"
"Yermin Mercedes","SFG","28","76","1","8","8","0","11.8%","22.4%",".121",".313",".242",".342",".364",".318",".337","107","0.0","0.6","-3.5","0.0","17423"
"Connor Wong","BOS","5","9","0","0","1","0","0.0%","22.2%",".000",".286",".250",".222",".250",".196",".117","17","0.1","-0.8","0.1","0.0","19896"
"Magneuris Sierra","LAA","9","22","0","2","0","2","4.5%","22.7%",".000",".250",".190",".227",".190",".192",".177","18","0.5","-1.6","0.5","0.0","17023"
"Kevin Pillar","LAD","4","13","0","1","0","0","7.7%","30.8%",".083",".125",".083",".154",".167",".150",".272","-7","-0.3","-1.9","1.2","0.0","12434"
"Erik Gonzalez","MIA","16","41","0","4","3","1","9.8%","29.3%",".027",".280",".189",".268",".216",".227",".263","47","0.3","-2.3","0.6","0.0","13369"
"Corey Dickerson","STL","50","149","4","17","19","0","6.0%","16.1%",".131",".243",".226",".275",".358",".274",".287","78","0.6","-3.2","-2.3","0.0","10762"
"Bryce Johnson","SFG","1","2","0","0","0","0","0.0%","50.0%",".000",".000",".000",".000",".000",".000","","-100","0.0","-0.5","0.0","0.0","20002"
"Sheldon Neuse","OAK","70","252","3","21","21","6","6.7%","27.4%",".073",".311",".227",".286",".300",".264",".257","73","1.7","-6.0","-2.5","0.0","19635"
"Will Benson","CLE","3","2","0","1","0","0","0.0%","50.0%",".000",".000",".000",".000",".000",".000",".068","-100","0.0","-0.5","0.0","0.0","21853"
"Jonathan Aranda","TBR","7","16","0","1","2","0","0.0%","18.8%",".063",".462",".375",".375",".438",".355",".328","139","-0.4","0.3","-1.2","0.0","21837"
"Drew Jackson","OAK","3","3","0","0","0","0","0.0%","33.3%",".000",".000",".000",".000",".000",".000",".060","-100","0.0","-0.7","0.1","-0.1","17807"
"CJ Abrams","SDP","46","139","2","16","11","1","2.9%","19.4%",".088",".276",".232",".285",".320",".270",".267","75","-0.1","-4.2","-1.1","-0.1","25768"
"Lenyn Sosa","CHW","4","13","0","2","0","0","7.7%","23.1%",".083",".111",".083",".154",".167",".150",".198","-10","0.0","-1.6","0.7","-0.1","22896"
"Riley Greene","DET","40","182","2","21","17","1","8.8%","28.6%",".102",".339",".241",".308",".343",".290",".326","87","-1.5","-4.1","-2.2","-0.1","25976"
"Jose Barrero","CIN","1","3","0","0","0","0","0.0%","33.3%",".000",".000",".000",".000",".000",".000","","-100","0.0","-0.8","0.0","-0.1","23378"
"Chad Wallach","LAA","10","36","1","3","4","0","8.3%","19.4%",".125",".167",".156",".229",".281",".230",".329","45","-0.1","-2.4","0.6","-0.1","17161"
"D.J. Stewart","BAL","3","3","0","0","0","0","0.0%","66.7%",".000",".000",".000",".000",".000",".000",".019","-100","0.0","-0.7","0.0","-0.1","17766"
"Payton Henry","MIA","15","35","0","2","4","0","14.3%","22.9%",".000",".200",".143",".314",".143",".241",".279","56","0.1","-1.8","-0.1","-0.1","22164"
"J.J. Matijevic","HOU","26","57","2","6","4","1","3.5%","33.3%",".151",".250",".189",".246",".340",".259",".283","68","0.5","-1.6","-0.9","-0.1","20165"
"Jared Walsh","LAA","98","382","13","37","41","1","5.2%","29.1%",".170",".298",".231",".277",".401",".292",".291","89","-1.3","-6.2","-6.6","-0.1","18607"
"Patrick Mazeika","NYM","24","72","1","4","6","0","2.8%","12.5%",".103",".207",".191",".214",".294",".222",".221","45","-0.2","-4.9","1.7","-0.1","18142"
"Matt Thaiss","LAA","2","2","0","0","0","0","0.0%","50.0%",".000",".000",".000",".000",".000",".000",".114","-100","-0.3","-0.8","0.0","-0.1","19318"
"Zach McKinstry","- - -","12","18","1","4","2","0","16.7%","33.3%",".200",".000",".067",".222",".267",".230",".305","49","0.2","-1.0","-0.4","-0.1","19392"
"Travis Blankenhorn","NYM","1","3","0","0","0","0","0.0%","33.3%",".000",".000",".000",".000",".000",".000",".037","-100","0.0","-0.7","-0.1","-0.1","18395"
"Yu Chang","- - -","35","95","1","8","5","0","6.3%","41.1%",".070",".370",".209",".284",".279",".258",".234","68","-0.5","-4.2","0.3","-0.1","14773"
"Ender Inciarte","NYM","11","8","0","1","0","0","0.0%","0.0%",".000",".125",".125",".125",".125",".110",".201","-31","0.0","-1.2","0.2","-0.1","4922"
"Ronnie Dawson","CIN","1","3","0","0","0","0","0.0%","66.7%",".000",".000",".000",".000",".000",".000",".107","-100","0.0","-0.8","-0.1","-0.1","19710"
"Andrew Knizner","STL","65","194","1","14","17","0","9.3%","20.6%",".053",".277",".216",".306",".269",".267",".272","73","-0.6","-6.8","-0.7","-0.1","19514"
"Lewin Diaz","MIA","12","43","0","5","0","0","11.6%","32.6%",".026",".292",".184",".279",".211",".233",".262","50","0.2","-2.4","0.1","-0.1","18365"
"Esteury Ruiz","SDP","14","27","0","1","2","1","0.0%","18.5%",".111",".273",".222",".222",".333",".237",".197","53","-0.5","-2.0","0.3","-0.1","21780"
"Kramer Robertson","STL","2","1","0","0","1","0","0.0%","0.0%",".000",".000",".000",".000",".000",".000",".194","-100","0.0","-0.2","-0.6","-0.1","20022"
"Bryan Lavastida","CLE","6","15","0","0","0","0","20.0%","26.7%",".000",".125",".083",".267",".083",".197",".221","22","-0.1","-1.4","0.1","-0.1","24765"
"Jose Azocar","SDP","71","143","0","13","8","3","6.3%","22.4%",".090",".304",".233",".280",".323",".266",".272","72","-1.8","-6.5","0.8","-0.1","18821"
"Austin Wynns","SFG","34","85","1","6","10","0","7.1%","22.4%",".079",".263",".211",".274",".289",".254",".247","63","-0.7","-4.3","0.6","-0.1","15271"
"Dominic Smith","NYM","58","152","0","11","17","0","7.9%","24.3%",".090",".263",".194",".276",".284",".254",".293","67","1.7","-4.2","-1.8","-0.1","15653"
"Clint Frazier","CHC","19","45","0","4","1","1","15.6%","24.4%",".081",".308",".216",".356",".297",".306",".300","94","0.0","-0.3","-2.2","-0.1","15983"
"Michael Stefanic","LAA","16","48","0","4","0","0","8.3%","18.8%",".024",".212",".167",".271",".190",".224",".278","41","0.0","-3.3","0.9","-0.1","25353"
"J.D. Davis","- - -","67","211","4","26","21","1","9.5%","31.3%",".119",".342",".238",".322",".357",".303",".338","100","-2.7","-2.7","-5.5","-0.1","16219"
"Albert Almora Jr.","CIN","51","186","5","19","28","3","2.7%","19.4%",".140",".268",".236",".259",".376",".275",".254","70","-2.3","-9.0","1.6","-0.1","14109"
"Manny Pina","ATL","5","17","0","1","2","0","5.9%","5.9%",".000",".143",".143",".235",".143",".187",".298","13","0.0","-1.8","0.2","-0.1","2829"
"Caleb Hamilton","MIN","3","6","0","0","0","0","0.0%","66.7%",".000",".000",".000",".000",".000",".000",".020","-100","0.1","-1.4","0.2","-0.1","19842"
"Travis Jankowski","- - -","44","64","0","11","2","3","12.5%","15.6%",".000",".200",".164",".281",".164",".222",".259","45","0.6","-3.5","0.3","-0.1","13768"
"Cesar Hernandez","WSN","105","454","0","51","21","4","7.3%","18.1%",".068",".297",".238",".304",".307",".275",".292","73","-1.7","-16.0","-0.6","-0.1","10556"
"Kyle Stowers","BAL","2","8","0","0","1","0","0.0%","50.0%",".143",".333",".143",".250",".286",".248",".228","56","-0.6","-1.0","-0.3","-0.1","26151"
"Brewer Hicklen","KCR","6","4","0","1","0","0","0.0%","100.0%",".000",".000",".000",".000",".000",".000",".000","-100","-0.1","-1.1","-0.1","-0.1","20450"
"Mark Contreras","MIN","10","20","1","4","3","0","0.0%","35.0%",".158",".083",".105",".100",".263",".147",".364","-13","0.4","-2.2","0.4","-0.1","20122"
"Tim Beckham","MIN","3","8","0","0","0","0","0.0%","37.5%",".000",".200",".125",".125",".125",".110",".230","-39","0.0","-1.3","-0.1","-0.1","7949"
"Matt Vierling","PHI","65","194","3","23","14","5","8.2%","21.1%",".092",".286",".236",".299",".328",".279",".318","76","-0.4","-5.8","-2.0","-0.1","21558"
"Nick Plummer","NYM","14","31","2","4","6","0","3.2%","38.7%",".241",".133",".138",".194",".379",".248",".280","63","0.2","-1.2","-1.1","-0.1","18690"
"Jermaine Palacios","MIN","8","28","0","3","2","0","7.1%","25.0%",".000",".278",".208",".259",".208",".215",".280","34","0.1","-2.0","-0.1","-0.1","18371"
"Vimael Machin","OAK","25","83","1","5","4","0","7.2%","15.7%",".054",".226",".203",".265",".257",".237",".260","54","-0.1","-4.4","0.5","-0.1","17684"
"Narciso Crook","CHC","4","9","0","1","2","0","0.0%","33.3%",".125",".333",".250",".222",".375",".238",".254","49","-0.9","-1.4","-0.1","-0.1","17473"
