Name,Team,POS,ADP,IP,mW,mERA,mWHIP,mSO,mSVHLD,PTS,aPOS,Dollars,PlayerId
"Yimi Garcia","TOR","RP",733.8099975585938,39,-2.99629568759738,-0.3458815471482855,-0.07904315348770884,-3.28895940859099,0.0212185920288271,-6.688961204795535,6.264938195254499,0.2624634769454508,"12095"
"Jorge Lopez","MIN","RP",235.6199951171875,48,-2.99629568759738,-1.5692495410836487,-2.492409114006494,-2.78664560796965,3.13327867326853,-6.711321277388645,6.264938195254499,0.24010340435234062,"14527"
"JP Sears","OAK","SP",585.97998046875,92,-0.00754734671031962,-4.538066154106468,-2.6272074381262978,-0.13155837611401,-2.15722346483896,-9.461602779896056,8.840543632213326,0.06542733880375429,"23429"
"Nick Lodolo","CIN","SP",131.92999267578125,59,-2.00004624063503,-2.0928339990494305,-2.081299723232426,-1.13618597735668,-2.15722346483896,-9.46758940511253,8.840543632213326,0.059440713587280425,"26378"
"Kendall Graveman","CHW","RP",309.9100036621094,46,-2.99629568759738,-0.5200755147338373,-2.2032216626712207,-2.85840472234413,1.57724863264868,-7.000748954697888,6.264938195254499,-0.04932427295690178,"15514"
"John Brebbia","SFG","RP",749.0599975585938,45,-2.00004624063503,-1.7444460638783243,-1.8362234511015738,-2.71488649359517,1.26604262452471,-7.0295596246853895,6.264938195254499,-0.07813494294440404,"12777"
"Tarik Skubal","DET","SP",494.3599853515625,52,-2.00004624063503,-1.918640031463879,-1.29154812946097,-2.28433180734831,-2.15722346483896,-9.651789673747151,8.840543632213326,-0.12475955504734004,"22267"
"Peter Strzelecki","MIL","RP",732.4299926757812,43,-2.00004624063503,-1.569750818688212,-1.5470359997662977,-2.9301638367186,0.954836616400737,-7.092160279407403,6.264938195254499,-0.1407355976664174,"21367"
"Kenta Maeda","MIN","SP",318.54998779296875,74,-0.00754734671031962,-4.7147665097148295,-1.803756263324891,-0.992667748607731,-2.15722346483896,-9.675961333196735,8.840543632213326,-0.14893121449692326,"18498"
"Yennier Cano","BAL","RP",999,44,-2.99629568759738,-0.3453802695437223,-1.914034211335945,-2.85840472234413,0.954836616400737,-7.159278274420436,6.264938195254499,-0.2078535926794508,"25911"
"Colin Poche","TBR","RP",720.719970703125,42,-2.99629568759738,-1.0451638055133066,-1.6248467600006695,-3.07368206546756,1.57724863264868,-7.162739685930236,6.264938195254499,-0.21131500418925053,"19403"
"Lucas Sims","CIN","RP",680.0800170898438,42,-2.00004624063503,-2.794121367832699,-1.6248467600006695,-2.35609092172279,1.57724863264868,-7.1978566575425065,6.264938195254499,-0.24643197580152099,"13470"
"Garrett Crochet","CHW","RP",732.0599975585938,40,-2.99629568759738,0.004010220836505162,-1.7804682804694123,-2.78664560796965,0.332424600152797,-7.22697475504714,6.264938195254499,-0.2755500733061542,"27463"
"Griffin Jax","MIN","RP",595.6599731445312,48,-2.00004624063503,-2.4437283222433455,-1.602791170398456,-2.78664560796965,1.57724863264868,-7.255962708597801,6.264938195254499,-0.3045380268568151,"20253"
"Dylan Lee","ATL","RP",720.5399780273438,33,-2.99629568759738,1.0526829695817532,0.34371022871409973,-3.50423675171442,-2.15722346483896,-7.261362705854906,6.264938195254499,-0.3099380241139206,"19996"
"Bryce Elder","ATL","SP",624.8800048828125,101,0.988702100252034,-3.137997804562744,-5.4853823704490985,-0.0597992617395335,-2.15722346483896,-9.851700801338305,8.840543632213326,-0.3246706826384932,"27779"
"Colin Holderman","PIT","RP",999,45,-2.00004624063503,-0.869967282718628,-2.2810324229055925,-2.85840472234413,0.643630608276767,-7.365820060326607,6.264938195254499,-0.4143953785856217,"22361"
"Anthony DeSclafani","SFG","SP",438.510009765625,100,0.988702100252034,-5.236847134866927,-3.3391482716633756,-0.203317490488487,-2.15722346483896,-9.947834261605719,8.840543632213326,-0.4208041429059083,"13050"
"Kyle Finnegan","WSN","RP",218.83999633789062,45,-2.99629568759738,-1.7444460638783243,-3.615459338317648,-2.78664560796965,3.75569068951647,-7.387156008246536,6.264938195254499,-0.43573132650555035,"15009"
"Adam Cimber","TOR","RP",738.3499755859375,43,-2.00004624063503,-1.569750818688212,-1.5470359997662977,-3.8630323235868,1.57724863264868,-7.402616750027661,6.264938195254499,-0.45119206828667624,"15288"
"Connor Brogdon","PHI","RP",748.6599731445312,42,-2.00004624063503,-1.0451638055133066,-1.6248467600006695,-3.07368206546756,0.332424600152797,-7.411314271463762,6.264938195254499,-0.4598895897227767,"21205"
"Nick Sandlin","CLE","RP",749.75,40,-2.00004624063503,0.004010220836505162,-2.225277252273431,-3.21720029421651,0.0212185920288271,-7.417294974259637,6.264938195254499,-0.46587029251865075,"20517"
"Patrick Sandoval","LAA","SP",202.72999572753906,106,0.988702100252034,-3.1374965269581776,-6.430755484689297,0.729550996379711,-2.15722346483896,-10.007222379854692,8.840543632213326,-0.4801922611548809,"19447"
"Brady Singer","KCR","SP",182.0800018310547,121,1.98495154721439,-5.759429037623581,-5.708403052977743,1.59066036887343,-2.15722346483896,-10.049443639352468,8.840543632213326,-0.5224135206526567,"25377"
"Richard Lovelady","OAK","RP",750.280029296875,40,-2.99629568759738,0.004010220836505162,-1.7804682804694123,-3.36071852296546,0.643630608276767,-7.489841661918984,6.264938195254499,-0.5384169801779982,"19337"
"Seth Lugo","SDP","SP",462.5299987792969,79,-0.00754734671031962,-2.9653076697908762,-4.083556292977145,-0.920908634233254,-2.15722346483896,-10.134543408550558,8.840543632213326,-0.6075132898507475,"12447"
"Edward Cabrera","MIA","SP",218.6999969482422,90,-0.00754734671031962,-3.488892127756656,-5.451682789419152,0.944828339503141,-2.15722346483896,-10.16051738922195,8.840543632213326,-0.6334872705221385,"21690"
"Jesse Chavez","ATL","RP",999,42,-2.99629568759738,-1.0451638055133066,-1.6248467600006695,-2.9301638367186,0.954836616400737,-7.641633473429222,6.264938195254499,-0.6902087916882368,"5448"
"Dylan Floro","MIA","RP",299.6199951171875,43,-2.99629568759738,-0.6952720375285157,-1.5470359997662977,-3.36071852296546,0.954836616400737,-7.644485631456919,6.264938195254499,-0.693060949715934,"13394"
"Steven Matz","STL","SP",318.55999755859375,75,-0.00754734671031962,-3.490395960570343,-3.5051813903065945,-1.06442686298221,-2.15722346483896,-10.224775025408427,8.840543632213326,-0.6977449067086164,"13361"
"Steven Wilson","SDP","RP",999,44,-2.99629568759738,-1.2198590507034188,-1.4692252395319263,-2.6431273792207,0.643630608276767,-7.684876748776656,6.264938195254499,-0.7334520670356698,"20353"
"JT Chargois","MIA","RP",747.8699951171875,39,-2.99629568759738,-0.3458815471482855,-0.9686610970957464,-3.43247763733994,0.0212185920288271,-7.722097377152526,6.264938195254499,-0.7706726954115398,"13767"
"Ranger Suarez","PHI","SP",354.7099914550781,101,0.988702100252034,-2.263519023403047,-6.819809285861153,-0.0597992617395335,-2.15722346483896,-10.311648935590664,8.840543632213326,-0.7846188168908527,"17277"
"David Peterson","NYM","SP/RP",340.82000732421875,65,-1.00379679367267,-1.7424409534600764,-4.283288992650309,-1.13618597735668,-2.15722346483896,-10.322936181978708,8.840543632213326,-0.7959060632788958,"20302"
"Steven Okert","MIA","RP",750.8300170898438,37,-2.99629568759738,-0.1711863019581705,-0.6794736457604706,-3.00192295109308,-0.912399432343083,-7.761278018752184,6.264938195254499,-0.8098533370111979,"13580"
"John Schreiber","BOS","RP",564.3499755859375,34,-2.99629568759738,0.5280959564068477,-0.912905926463585,-3.50423675171442,-0.912399432343083,-7.797741841711618,6.264938195254499,-0.846317159970632,"20020"
"Phil Maton","HOU","RP",750.3599853515625,41,-2.99629568759738,-1.3950555734980972,-0.8130395766270034,-3.00192295109308,0.332424600152797,-7.873889188662764,6.264938195254499,-0.9224645069217775,"18064"
"Tayler Saucedo","SEA","RP",999,41,-2.99629568759738,0.35390198882129587,-2.14746649203906,-3.14544117984203,0.0212185920288271,-7.914082778628352,6.264938195254499,-0.9626580968873654,"17888"
"Chase Silseth","LAA","SP",658.5999755859375,46,-2.99629568759738,-2.2690330770532303,-2.6480306344752393,-2.9301638367186,0.332424600152797,-10.511098635691654,8.840543632213326,-0.9840685169918443,"30074"
"Eli Morgan","CLE","RP",730.3400268554688,43,-2.99629568759738,-2.444229599847908,-0.21260908435424158,-3.00192295109308,0.643630608276767,-8.011426714615844,6.264938195254499,-1.060002032874857,"20203"
"Jose Quintana","NYM","SP",558,59,-2.00004624063503,-1.2183552178897343,-2.9709176668404633,-2.28433180734831,-2.15722346483896,-10.630874397552498,8.840543632213326,-1.1038442788526877,"11423"
"Ryne Stanek","HOU","RP",748.2000122070312,46,-2.99629568759738,-0.5200755147338373,-3.0928396062792585,-2.42785003609727,0.954836616400737,-8.082224228307004,6.264938195254499,-1.1307995465660192,"15947"
"Scott Alexander","SFG","RP",999,44,-2.00004624063503,-1.2198590507034188,-1.914034211335945,-3.93479143796128,0.954836616400737,-8.11389432423493,6.264938195254499,-1.1624696424939454,"10591"
"Miguel Castro","ARI","RP",613.260009765625,45,-2.00004624063503,-1.7444460638783243,-4.060268310121667,-2.85840472234413,2.51086665702059,-8.152298679958559,6.264938195254499,-1.2008739982175722,"15684"
"Sam Hentges","CLE","RP",750.260009765625,41,-2.99629568759738,-0.5205767923384007,-2.14746649203906,-2.85840472234413,0.332424600152797,-8.190319094166169,6.264938195254499,-1.238894412425184,"18548"
"Daniel Hudson","LAD","RP",349.0199890136719,26,-2.99629568759738,-0.5220806251520879,0.2438438788775179,-4.00655055233576,-0.912399432343083,-8.193482418550788,6.264938195254499,-1.2420577368098025,"7146"
"Huascar Brazoban","MIA","RP",999,46,-2.99629568759738,-0.5200755147338373,-3.537648578083277,-2.42785003609727,1.26604262452471,-8.215827191987053,6.264938195254499,-1.2644025102460672,"6107"
"Joe Jimenez","ATL","RP",571.969970703125,38,-2.99629568759738,-1.5702520962927726,-1.046471857330118,-2.6431273792207,0.0212185920288271,-8.234928428412141,6.264938195254499,-1.2835037466711543,"15761"
"Caleb Thielbar","MIN","RP",745.3300170898438,29,-2.99629568759738,0.5275946788022857,0.032467187776613705,-3.64775498046337,-2.15722346483896,-8.241212266320815,6.264938195254499,-1.289787584579829,"10078"
"Victor Gonzalez","LAD","RP",999,37,-2.99629568759738,-0.1711863019581705,-1.124282617564489,-3.36071852296546,-0.601193424219113,-8.253676554304615,6.264938195254499,-1.3022518725636312,"16408"
"Kyle Wright","ATL","SP",153.72999572753906,58,-1.00379679367267,-2.4427257670342217,-3.0487284270748347,-2.28433180734831,-2.15722346483896,-10.936806259969003,8.840543632213326,-1.4097761412691927,"19665"
"Drew Smyly","CHC","SP",430.9800109863281,97,0.988702100252034,-6.2865224388213,-3.5725805523664897,0.08371896700942,-2.15722346483896,-10.943905388765298,8.840543632213326,-1.4168752700654879,"11760"
"Michael Wacha","SDP","SP",373.69000244140625,102,0.988702100252034,-7.160499942376436,-2.738717779390614,0.08371896700942,-2.15722346483896,-10.984020119344558,8.840543632213326,-1.4569900006447476,"14078"
"Scott McGough","ARI","RP",426.0799865722656,42,-2.99629568759738,-1.919642586673003,-2.069655731804688,-3.00192295109308,1.57724863264868,-8.410268324519473,6.264938195254499,-1.4588436427784885,"12056"
"John Means","BAL","SP",583.2000122070312,25,-3.99254513455973,-0.8719723931368786,0.6108420904471652,-4.65238258170605,-2.15722346483896,-11.063281483794453,8.840543632213326,-1.5362513650946426,"16269"
"Jason Foley","DET","RP",733.8400268554688,45,-2.99629568759738,-0.869967282718628,-2.725841394709611,-3.57599586608889,1.57724863264868,-8.590851598465838,6.264938195254499,-1.639426916724851,"19531"
"Andrew Painter","PHI","SP",999,31,-2.99629568759738,-1.396058128707221,-0.7015292353626807,-3.93479143796128,-2.15722346483896,-11.18589795446752,8.840543632213326,-1.6588678357677105,"sa3017880"
"Tommy Kahnle","NYY","RP",721.1799926757812,34,-3.99254513455973,-0.3463828247528489,0.42152098894847123,-3.50423675171442,-1.22360544046705,-8.64524916254558,6.264938195254499,-1.6938244808045946,"11384"
"Enyel De Los Santos","CLE","RP",749.7999877929688,39,-2.00004624063503,-1.2203603283079822,-1.8582790407037841,-3.00192295109308,-0.601193424219113,-8.681801984958987,6.264938195254499,-1.7303773032180017,"18403"
"Cionel Perez","BAL","RP",654.3300170898438,42,-2.00004624063503,-0.1706850243536099,-4.293700590824781,-3.21720029421651,0.954836616400737,-8.72679553362919,6.264938195254499,-1.775370851888205,"19614"
"Josh Sborz","TEX","RP",750.52001953125,41,-2.00004624063503,-2.2695343546577935,-2.5922754638430785,-2.57136826484622,0.643630608276767,-8.789593715705353,6.264938195254499,-1.8381690339643662,"18323"
"Matt Moore","LAA","RP",639.02001953125,43,-2.99629568759738,-1.569750818688212,-2.8814629151783544,-2.9301638367186,1.57724863264868,-8.800424625533873,6.264938195254499,-1.848999943792888,"1890"
"Joe Mantiply","ARI","RP",606.9299926757812,34,-2.99629568759738,-0.3463828247528489,-0.46809695465956636,-3.79127320921232,-1.22360544046705,-8.825654116689172,6.264938195254499,-1.874229434948187,"14857"
"Rafael Montero","HOU","RP",357.8299865722656,40,-2.99629568759738,-0.8704685603231914,-1.7804682804694123,-3.21720029421651,0.0212185920288271,-8.843214230577667,6.264938195254499,-1.8917895488366812,"12760"
"Hoby Milner","MIL","RP",999,43,-2.99629568759738,-2.444229599847908,-1.5470359997662977,-3.14544117984203,1.26604262452471,-8.866959842528912,6.264938195254499,-1.9155351607879272,"13346"
"Anthony Bass","TOR","RP",728.8099975585938,37,-2.99629568759738,-0.1711863019581705,-1.569091589368508,-3.57599586608889,-0.601193424219113,-8.913762869232066,6.264938195254499,-1.9623381874910808,"7982"
"Tanner Houck","BOS","SP",389.0299987792969,103,0.988702100252034,-5.936129393231948,-5.329760849980355,0.873069225128664,-2.15722346483896,-11.561342382670567,8.840543632213326,-2.0343122639707554,"19879"
"Jakob Junis","SFG","SP/RP",666.02001953125,53,-2.00004624063503,-3.3177058257984786,-3.437782228246692,-2.57136826484622,-0.289987416095143,-11.61688997562156,8.840543632213326,-2.089859856921747,"13619"
"Bobby Miller","LAD","SP",999,60,-4.98879458152209,-1.742942231064637,-0.669062047585998,-2.06905446422488,-2.15722346483896,-11.627076789236567,8.840543632213326,-2.1000466705367553,"27483"
"Penn Murfee","SEA","RP",745.4000244140625,33,-2.99629568759738,-0.6962745927376396,-0.5459077148939379,-3.64775498046337,-1.22360544046705,-9.10983841615938,6.264938195254499,-2.1584137344183962,"25174"
"Nick Martinez","SDP","SP",389.0899963378906,79,-1.00379679367267,-2.9653076697908762,-4.528365264781164,-1.06442686298221,-2.15722346483896,-11.719120056065883,8.840543632213326,-2.1920899373660716,"12730"
"Jose Urquidy","HOU","SP",270.3299865722656,89,0.988702100252034,-7.336699020380233,-2.4158307470253937,-0.849149519858778,-2.15722346483896,-11.770200651851331,8.840543632213326,-2.2431705331515204,"18413"
"Tyler Rogers","SFG","RP",750.6400146484375,48,-2.99629568759738,-1.5692495410836487,-2.492409114006494,-3.71951409483785,1.57724863264868,-9.200219804876694,6.264938195254499,-2.2487951231357077,"15541"
"Jose Leclerc","TEX","RP",174.00999450683594,43,-2.99629568759738,-1.569750818688212,-2.8814629151783544,-2.71488649359517,0.954836616400737,-9.207559298658381,6.264938195254499,-2.2561346169173953,"14524"
"Trevor May","OAK","RP",336.3299865722656,42,-2.99629568759738,-2.794121367832699,-3.4040826472167445,-2.85840472234413,2.82207266514456,-9.230831759846392,6.264938195254499,-2.279407078105407,"6398"
"Phil Bickford","LAD","RP",999,37,-2.99629568759738,-1.9201438642775632,-1.124282617564489,-3.21720029421651,0.0212185920288271,-9.236703871627116,6.264938195254499,-2.28527918988613,"18519"
"Joel Payamps","MIL","RP",999,41,-2.99629568759738,-1.3950555734980972,-1.702657520235041,-3.50423675171442,0.332424600152797,-9.265820932892138,6.264938195254499,-2.3143962511511527,"14332"
"Tanner Scott","MIA","RP",556.9600219726562,42,-2.99629568759738,-1.0451638055133066,-3.8488916190207627,-2.35609092172279,0.954836616400737,-9.2916054174535,6.264938195254499,-2.340180735712514,"17586"
"Jordan Hicks","STL","RP",660.52001953125,39,-2.99629568759738,-0.3458815471482855,-2.7478969843118213,-2.9301638367186,-0.289987416095143,-9.310225471871233,6.264938195254499,-2.3588007901302475,"19618"
"Nate Pearson","TOR","RP",594.010009765625,52,-2.00004624063503,-1.918640031463879,-2.1811660730690074,-1.99729534985041,-1.22360544046705,-9.32075313548537,6.264938195254499,-2.369328453744385,"20160"
"Jovani Moran","MIN","RP",738.719970703125,38,-3.99254513455973,0.17870546602662024,-2.380898772742174,-2.85840472234413,-0.289987416095143,-9.343130579714556,6.264938195254499,-2.3917058979735706,"20422"
"Emilio Pagan","MIN","RP",737.030029296875,44,-2.99629568759738,-2.9688166130228115,-1.4692252395319263,-2.57136826484622,0.643630608276767,-9.362075196721571,6.264938195254499,-2.4106505149805852,"14771"
"Kutter Crawford","BOS","SP/RP",583.6699829101562,55,-2.00004624063503,-5.2413586333079865,-2.83735173597393,-2.21257269297384,0.332424600152797,-11.958904702737984,8.840543632213326,-2.4318745840381712,"20531"
"Danny Coulombe","BAL","RP",999,37,-2.99629568759738,-0.1711863019581705,-2.458709532976546,-3.21720029421651,-0.601193424219113,-9.444585240967719,6.264938195254499,-2.4931605592267334,"13293"
"Genesis Cabrera","STL","RP",999,42,-2.00004624063503,-1.919642586673003,-2.959273675412726,-3.21720029421651,0.643630608276767,-9.452532188660498,6.264938195254499,-2.5011075069195132,"17490"
"Michael Fulmer","CHC","RP",348.7799987792969,44,-2.99629568759738,-2.094337831863115,-3.2484611267480012,-3.07368206546756,1.88845464077265,-9.524322070903407,6.264938195254499,-2.572897389162421,"13218"
"Andrew Vasquez","PHI","RP",748.7899780273438,41,-2.99629568759738,-1.3950555734980972,-1.702657520235041,-3.14544117984203,-0.289987416095143,-9.529437377267694,6.264938195254499,-2.5780126955267093,"19482"
"Drew Carlton","SDP","RP",999,41,-2.99629568759738,-2.2695343546577935,-0.8130395766270034,-3.50423675171442,0.0212185920288271,-9.561887778567767,6.264938195254499,-2.6104630968267823,"19868"
"Cody Morris","CLE","RP",573.760009765625,29,-2.99629568759738,-0.34688410235741085,-0.41234178402740507,-3.79127320921232,-2.15722346483896,-9.704018248033481,6.264938195254499,-2.7525935662924974,"25388"
"Sam Moll","OAK","RP",999,41,-2.99629568759738,-1.3950555734980972,-3.4818934074511163,-3.14544117984203,1.26604262452471,-9.752643223863918,6.264938195254499,-2.8012185421229336,"14874"
"Taylor Clarke","KCR","RP",750.8699951171875,43,-2.99629568759738,-2.444229599847908,-2.4366539433743357,-3.14544117984203,1.26604262452471,-9.75657778613695,6.264938195254499,-2.805153104395964,"17611"
"Louie Varland","MIN","SP",744.6500244140625,81,-0.00754734671031962,-5.763439258460081,-3.9279347725084026,-0.490353947986394,-2.15722346483896,-12.34649879050416,8.840543632213326,-2.8194686718043496,"27691"
"Jack Flaherty","STL","SP",227.3000030517578,98,1.98495154721439,-5.936630670836509,-7.053241566564269,0.801310110754188,-2.15722346483896,-12.360834044271167,8.840543632213326,-2.833803925571355,"17479"
"Aaron Loup","LAA","RP",999,42,-2.99629568759738,-1.0451638055133066,-2.959273675412726,-3.43247763733994,0.643630608276767,-9.789580197586584,6.264938195254499,-2.8381555158455996,"10343"
"Chris Stratton","STL","RP",747.6900024414062,40,-2.00004624063503,-1.744947341482888,-3.1148951958814686,-3.28895940859099,0.332424600152797,-9.816423586437573,6.264938195254499,-2.8649989046965865,"13761"
"Jeremiah Estrada","CHC","RP",636.6900024414062,36,-2.99629568759738,-1.3955568511026604,-2.0917113214068985,-3.14544117984203,-0.289987416095143,-9.918992456044116,6.264938195254499,-2.96756777430313,"22210"
"Gavin Stone","LAD","SP",999,53,-4.98879458152209,-1.5687482634790852,-1.6585463410306172,-2.21257269297384,-2.15722346483896,-12.585885343844588,8.840543632213326,-3.0588552251447756,"27792"
"Trevor Rogers","MIA","SP",232.5399932861328,63,-2.00004624063503,-3.3167032705893544,-3.5492925695110147,-1.56674066360355,-2.15722346483896,-12.590006209177904,8.840543632213326,-3.062976090478093,"22286"
"Jameson Taillon","CHC","SP",244.0800018310547,102,0.988702100252034,-8.034978723536131,-3.628335722998651,0.227237195758374,-2.15722346483896,-12.604598615363336,8.840543632213326,-3.0775684966635266,"11674"
"Mike Soroka","ATL","SP",434.9700012207031,57,-2.00004624063503,-2.792617535019012,-2.6817302155051874,-3.00192295109308,-2.15722346483896,-12.633540407091266,8.840543632213326,-3.1065102883914557,"18383"
"Jeff Brigham","NYM","RP",750.6900024414062,38,-2.99629568759738,-2.444730877452469,-2.380898772742174,-2.9301638367186,0.643630608276767,-10.108458566233859,6.264938195254499,-3.157033884492873,"16631"
"Bryce Miller","SEA","SP",999,53,-4.98879458152209,-2.443227044638782,-1.2137373692265987,-1.92553623547593,-2.15722346483896,-12.728518695702359,8.840543632213326,-3.201488577002548,"29837"
"Gregory Soto","PHI","RP",497.489990234375,42,-2.99629568759738,-1.0451638055133066,-4.293700590824781,-2.78664560796965,0.954836616400737,-10.16696907550438,6.264938195254499,-3.2155443937633947,"19677"
"Brandon Pfaadt","ARI","SP",999,87,-4.98879458152209,-4.538567431711034,-0.7922163802780614,-0.275076604862964,-2.15722346483896,-12.751878463213105,8.840543632213326,-3.224848344513294,"27782"
"Sean Manaea","SFG","SP",286.30999755859375,84,-0.00754734671031962,-5.588242735665405,-5.028929407217344,0.0119598526349433,-2.15722346483896,-12.769983101797088,8.840543632213326,-3.2429529830972763,"15873"
"Erasmo Ramirez","WSN","RP",750.6500244140625,41,-2.99629568759738,-2.2695343546577935,-1.257848548431022,-4.00655055233576,0.332424600152797,-10.197804542869154,6.264938195254499,-3.246379861128168,"10314"
"Trevor Richards","TOR","RP",749.239990234375,40,-2.99629568759738,-2.6194261226425843,-2.225277252273431,-2.71488649359517,0.332424600152797,-10.223460955955769,6.264938195254499,-3.272036274214784,"19309"
"Bailey Falter","PHI","SP",414.6199951171875,56,-2.00004624063503,-4.016988084163499,-1.8699230321315214,-2.78664560796965,-2.15722346483896,-12.830826429738659,8.840543632213326,-3.3037963110388473,"20070"
"Tyler Holton","DET","RP",999,38,-2.99629568759738,-1.5702520962927726,-1.4912808291341366,-3.93479143796128,-0.289987416095143,-10.28260746708071,6.264938195254499,-3.3311827853397245,"26231"
"Kirby Yates","ATL","RP",738.8300170898438,36,-2.99629568759738,-1.3955568511026604,-2.0917113214068985,-3.21720029421651,-0.601193424219113,-10.301957578542563,6.264938195254499,-3.350532896801577,"9073"
"Austin Adams","ARI","RP",750.260009765625,41,-2.99629568759738,-2.2695343546577935,-3.0370844356470967,-2.6431273792207,0.643630608276767,-10.3024112488462,6.264938195254499,-3.3509865671052146,"13801"
"Dauri Moreta","PIT","RP",750.719970703125,43,-2.99629568759738,-2.444229599847908,-2.4366539433743357,-2.78664560796965,0.332424600152797,-10.331400238636476,6.264938195254499,-3.379975556895492,"21101"
"Brayan Bello","BOS","SP",390.6499938964844,87,0.988702100252034,-4.538567431711034,-7.019541985534325,-0.203317490488487,-2.15722346483896,-12.929948272320772,8.840543632213326,-3.4029181536209596,"23920"
"Kevin Kelly","TBR","RP",999,40,-4.98879458152209,-0.8704685603231914,-1.7804682804694123,-3.36071852296546,0.643630608276767,-10.356819337003387,6.264938195254499,-3.4053946552624015,"25679"
"Robert Stephenson","PIT","RP",744.4000244140625,45,-2.99629568759738,-3.493403626197717,-2.2810324229055925,-2.85840472234413,1.26604262452471,-10.36309383452011,6.264938195254499,-3.411669152779124,"13594"
"Tylor Megill","NYM","SP/RP",402.3699951171875,65,-1.00379679367267,-4.365877296939166,-3.8384800208462906,-1.63849977797802,-2.15722346483896,-13.003877354275113,8.840543632213326,-3.4768472355753013,"21318"
"Michael Tonkin","ATL","RP",999,29,-2.99629568759738,-0.34688410235741085,-0.8571507558314239,-4.07830966671023,-2.15722346483896,-10.435863677335407,6.264938195254499,-3.4844389955944206,"10315"
"Chris Devenski","LAA","RP",999,43,-2.99629568759738,-4.193187162167302,-1.5470359997662977,-3.28895940859099,1.57724863264868,-10.44822962547329,6.264938195254499,-3.4968049437323043,"12763"
"Ryan Thompson","TBR","RP",999,32,-2.99629568759738,-1.0461663607224305,-1.068527446932328,-4.15006878108471,-1.22360544046705,-10.4846637168039,6.264938195254499,-3.533239035062914,"16647"
"Yency Almonte","LAD","RP",739.0599975585938,40,-2.99629568759738,-2.6194261226425843,-1.7804682804694123,-3.43247763733994,0.332424600152797,-10.496243127896522,6.264938195254499,-3.5448184461555345,"15068"
"Pierce Johnson","COL","RP",726.0900268554688,43,-2.99629568759738,-3.3187083810076055,-4.660698802394428,-2.35609092172279,2.82207266514456,-10.509721127577647,6.264938195254499,-3.55829644583666,"13435"
"Austin Pruitt","OAK","RP",999,42,-3.99254513455973,-2.794121367832699,-0.7352288163926319,-4.00655055233576,0.954836616400737,-10.57360925472008,6.264938195254499,-3.6221845729790956,"15290"
"Mychal Givens","BAL","RP",730.5599975585938,41,-2.99629568759738,-2.2695343546577935,-2.5922754638430785,-3.07368206546756,0.332424600152797,-10.599362971413013,6.264938195254499,-3.647938289672028,"10430"
"Julian Merryweather","CHC","RP",727.8099975585938,39,-2.99629568759738,-2.0948391094676784,-1.8582790407037841,-3.36071852296546,-0.289987416095143,-10.60011977682945,6.264938195254499,-3.648695095088463,"16703"
"Andrew Nardi","MIA","RP",749.9199829101562,38,-2.99629568759738,-2.444730877452469,-1.9360898009381553,-3.00192295109308,-0.289987416095143,-10.669026733176228,6.264938195254499,-3.7176020514352426,"25942"
"Justin Topa","SEA","RP",999,43,-2.99629568759738,-1.569750818688212,-3.3262718869823726,-3.50423675171442,0.643630608276767,-10.752924536705613,6.264938195254499,-3.801499854964628,"15145"
"Jose Cisnero","DET","RP",694.8499755859375,43,-2.99629568759738,-0.6952720375285157,-4.660698802394428,-3.14544117984203,0.643630608276767,-10.854077099085591,6.264938195254499,-3.9026524173446053,"6399"
"Dane Dunning","TEX","SP",648.8699951171875,59,-2.00004624063503,-2.9673127802091273,-3.8605356104485002,-2.49960915047174,-2.15722346483896,-13.48472724660336,8.840543632213326,-3.9576971279035473,"19409"
"Kevin Ginkel","ARI","RP",555.3300170898438,38,-2.99629568759738,-1.5702520962927726,-2.380898772742174,-3.36071852296546,-0.601193424219113,-10.909358503816902,6.264938195254499,-3.957933822075917,"19876"
"Matthew Liberatore","STL","SP",593.7000122070312,65,-1.00379679367267,-4.365877296939166,-3.8384800208462906,-2.14081357859936,-2.15722346483896,-13.506191154896452,8.840543632213326,-3.979161036196641,"22294"
"Andrew Wantz","LAA","RP",999,33,-2.99629568759738,-1.570753373897336,-1.4355256585019756,-3.71951409483785,-1.22360544046705,-10.945694255301593,6.264938195254499,-3.9942695735606066,"24933"
"Mitch Keller","PIT","SP",345.82000732421875,112,0.988702100252034,-6.285018606007612,-7.743126810499143,1.66241948324791,-2.15722346483896,-13.534247297845774,8.840543632213326,-4.007217179145963,"17594"
"Seth Martinez","HOU","RP",999,39,-2.99629568759738,-2.0948391094676784,-1.8582790407037841,-3.43247763733994,-0.601193424219113,-10.983084899327896,6.264938195254499,-4.031660217586911,"21045"
"Brock Stewart","MIN","RP",999,42,-2.99629568759738,-1.919642586673003,-3.4040826472167445,-3.00192295109308,0.332424600152797,-10.989519272427412,6.264938195254499,-4.038094590686429,"16727"
"Tim Hill","SDP","RP",749.3300170898438,42,-2.00004624063503,-1.919642586673003,-3.4040826472167445,-4.00655055233576,0.332424600152797,-10.997897426707734,6.264938195254499,-4.046472744966748,"16814"
"Keegan Thompson","CHC","SP/RP",628.7999877929688,37,-2.99629568759738,-1.9201438642775632,-2.9035185047805645,-3.64775498046337,-2.15722346483896,-13.624936501957839,8.840543632213326,-4.09790638325803,"19795"
